Event ID,city,latitude,longitude
10315,Gichak,27.042338,64.916542
10316,Tangai,34.741678,71.725636
10317,Babupur Saraiya,26.40721,81.589405
10318,Baghdad,33.303567,44.371771
10319,Baghdad,33.303567,44.371771
10320,Baghdad,33.303567,44.371771
10321,Madain,33.100528,44.584493
10322,Tulul al-Baj,35.415854,43.114771
10323,Bentiu,9.259689,29.800148
10324,Rubkona district,9.293485,29.789198
10325,Radwaniyah,33.188904,44.104219
10326,Sirte,31.193647,16.553884
10327,Andar district,33.26308,68.572411
10328,Almar district,35.856038,64.546061
10329,Nyala,12.057187,24.878695
10330,De Gaulle,6.714167,15.351389
10331,Quebradon Sur,2.54203,-75.276648
10332,Masaeed,31.116554,33.72472
10333,Unknown,,
10334,Langar,34.870895,63.457944
10335,Zermilan,32.320237,69.859741
10336,Narayanpur district,19.638757,81.137604
10337,Sukma district,18.183478,81.422231
10338,Dado Khel,34.087162,69.094113
10339,Pulwama,33.873389,74.900422
10340,Kothen,51.750742,11.979695
10341,Qayyarah,35.863846,43.192068
10342,Qayyarah,35.863846,43.192068
10343,Qayyarah,35.863846,43.192068
10344,Radhwaniyah,33.18168,44.23542
10345,Baghdad,33.303567,44.371771
10346,Baghdad,33.303567,44.371771
10347,Baghdad,33.303567,44.371771
10348,Baghdad,33.303567,44.371771
10349,Wadi Kella,11.648864,24.904221
10350,Aleppo,36.201721,37.143521
10351,Aleppo,36.201721,37.143521
10352,Aleppo,36.201721,37.143521
10353,Aleppo,36.201721,37.143521
10354,Beni,0.495944,29.459606
10355,Beni,0.495944,29.459606
10356,Yby Yau district,-22.970346,-56.54483
10357,Vilcun,-38.671722,-72.223055
10358,Mogadishu,2.059818,45.326114
10359,New Cairo,30.026531,31.456419
10360,Langar,34.870895,63.457944
10361,Ban Lu Bo Lue Song,6.101372,102.033038
10362,Bang Kro,6.751508,101.094803
10363,Aden,12.849085,45.037275
10364,Bang Kro,6.751508,101.094803
10365,Al-Tuwal,16.524264,42.967896
10366,Songotagre,25.318554,90.440092
10367,Yar Hussain,34.17194,72.274598
10368,Peshawar,34.006004,71.537431
10369,Oersdorf,53.838578,9.991065
10370,Yuksekova,37.571716,44.282299
10371,Chashmah,31.529886,65.027964
10372,Al-Tuwal,16.524264,42.967896
10373,Ughelli,5.499963,5.983198
10374,Mogadishu,2.059818,45.326114
10375,Baghdad,33.303567,44.371771
10376,Bolan,31.589826,64.337955
10377,Baghdad,33.303567,44.371771
10378,Baghdad,33.303567,44.371771
10379,Baghdad,33.303567,44.371771
10380,Baghdad,33.303567,44.371771
10381,Warri,5.562447,5.779921
10382,Nyala,12.057187,24.878695
10383,Farah,32.37001,62.128458
10384,Sinyolo,-0.03404,34.667651
10385,Azotey,-23.318849,-56.488096
10386,Santa Aurora,-37.512183,-72.323872
10387,Brazzaville,-4.225356,15.25106
10388,Yaripora,33.721193,75.016404
10389,Mindouli,-4.27017,14.35899
10390,Shaykh Uthman,12.86714,44.983957
10391,Shopian,33.721286,74.831066
10392,Shopian,33.721286,74.831066
10393,Basaguda,18.561114,80.920398
10394,Ukhrul district,25.13982,94.482762
10395,Aleppo,36.201721,37.143521
10396,Aleppo,36.201721,37.143521
10397,Aleppo,36.201721,37.143521
10398,Aleppo,36.201721,37.143521
10399,Aleppo,36.201721,37.143521
10400,Cizre district,37.332,42.185225
10401,Qalandiyah,31.861471,35.208428
10402,Nikopol,47.56746,34.394815
10403,Bakassi district,4.792239,8.529534
10404,Baghdad,33.303567,44.371771
10405,Falahat,33.340337,43.659053
10406,Satih,33.101129,44.582534
10407,Abu Ghraib,33.31065,44.038206
10408,Baghdad,33.303567,44.371771
10409,Baghdad,33.303567,44.371771
10410,Jurf Naddaf,33.242446,44.562173
10411,Mosul,36.354146,43.143571
10412,Mosul,36.354146,43.143571
10413,Mosul,36.354146,43.143571
10414,Mosul,36.354146,43.143571
10415,Mosul,36.354146,43.143571
10416,Mosul,36.378717,43.00302
10417,Albu Fahd,35.454152,43.260597
10418,Juba,4.855349,31.567782
10419,Nawa-i-Barakzayi district,31.407546,64.301962
10420,Sirtych,41.841127,48.216277
10421,Azotey,-23.318849,-56.488096
10422,Mogadishu,2.059818,45.326114
10423,Arish,31.126646,33.800864
10424,Rafah,31.250196,34.241281
10425,Naga Shabanah,31.148611,34.241389
10426,Bolan,31.60624,64.339056
10427,Aden,12.849085,45.037275
10428,Dhubab district,12.765967,43.5174
10429,Dhubab district,12.765967,43.5174
10430,Cukurca district,37.29678,43.663625
10431,Jhao,26.374253,65.612986
10432,Mahmudiyah,33.057992,44.354838
10433,Taji,33.540671,44.251268
10434,Baghdad,33.303567,44.371771
10435,Baghdad,33.303567,44.371771
10436,Mushayrifah,36.503056,41.493889
10437,Mosul,36.354146,43.143571
10438,Mosul,36.354146,43.143571
10439,Mosul,36.354146,43.143571
10440,Mosul,36.354146,43.143571
10441,Zilkan,36.573106,43.374465
10442,Hawijah district,35.324825,43.766922
10443,Moscow,55.751378,37.579914
10444,Jagiraha,26.770993,84.250928
10445,Koronadal,6.497656,124.849653
10446,Armal,34.689167,70.235556
10447,Sami,26.041847,63.389681
10448,Garbahaareey,3.32728,42.218563
10449,Jalalabad,34.41712,70.449594
10450,Makari,12.539555,14.420105
10451,Kilis,36.71928,37.11557
10452,Mogadishu,2.059818,45.326114
10453,Dresden,51.050409,13.737262
10454,Katapali,21.4088,83.609535
10455,Hurrapijodi,20.042149,81.223841
10456,Sriperumbudur,12.966668,79.946784
10457,Unknown,,
10458,Unknown,,
10459,Rafah,31.250196,34.241281
10460,Janbazpora,34.22996,74.365946
10461,Arish,31.126646,33.800864
10462,Jalalabad,34.41712,70.449594
10463,Bismaya,33.203359,44.58669
10464,Baghdad,33.303567,44.371771
10465,Fallujah,33.349159,43.784197
10466,Hawijah district,35.324825,43.766922
10467,Rashidiyah,33.542349,44.365334
10468,Baghdad,33.303567,44.371771
10469,Bulan-Bulan,6.672538,121.851487
10470,As Sawawa,32.887209,13.191338
10471,Sirte,31.193647,16.553884
10472,Mogadishu,2.059818,45.326114
10473,Dihok,36.860814,42.976458
10474,Gori,41.985414,44.108411
10475,Kandizal,33.99694,74.913338
10476,Igumale,6.8,7.966667
10477,Burutu,5.353056,5.508056
10478,Sayd Khel district,35.066667,69.25
10479,Moreh,24.251281,94.301304
10480,Bani Jamra,26.210377,50.462331
10481,Barranquillita,1.543216,-72.288388
10482,Shirkhel,34.817055,69.649591
10483,Yangi Qala district,37.474197,69.62517
10484,Naw Bahar district,32.234503,67.543821
10485,Puli Khumri district,35.943802,68.709536
10486,Puli Khumri,35.947551,68.710329
10487,Baghdad,33.303567,44.371771
10488,Baghdad,33.303567,44.371771
10489,Baghdad,33.303567,44.371771
10490,Baghdad,33.303567,44.371771
10491,Saba al-Bor,33.460821,44.157432
10492,Nahrawan,33.37576,44.702866
10493,Hatra,35.569428,42.723025
10494,Radhwaniyah,33.18168,44.23542
10495,Kirkuk,35.452112,44.375464
10496,Samnoo,33.655271,74.919402
10497,Charkh district,33.797814,68.935143
10498,Mosa Khail district,33.56673,69.714971
10499,Khannesin,30.550198,63.786059
10500,Sheikh Zuweid,31.212225,34.117064
10501,Kunduz,36.705777,68.877063
10502,Marib,15.45639,45.324871
10503,Taizz,13.586484,44.024105
10504,Nawa-i-Barakzayi district,31.387285,64.306967
10505,Nad Ali,31.637821,64.237803
10506,Kabul,34.516895,69.147014
10507,Darzab district,36.001646,65.362895
10508,Lashkar Gah,31.600629,64.369652
10509,Hamah,35.129182,36.760737
10510,Hamah,35.129182,36.760737
10511,Tell Tawil,36.554444,40.748056
10512,Aguelhoc,19.464848,0.856393
10513,Aguelhoc,19.464848,0.856393
10514,Aguelhoc,19.464848,0.856393
10515,Lincoln,40.846274,-96.700467
10516,Geckan,37.425772,44.447462
10517,Jantri,18.395483,82.353327
10518,Sirte,31.193647,16.553884
10519,Tai district,4.718136,7.250655
10520,Kohistan district,35.321392,64.811084
10521,Ceel Cali,4.193211,44.994214
10522,Al-Malam,9.81,28.75
10523,Nabunturan,7.603284,125.96934
10524,Alinagar,24.441105,84.548528
10525,Muria,-15.284429,35.900317
10526,Darzab district,36.001646,65.362895
10527,Mecua,-15.492053,39.332976
10528,Geneva,46.204391,6.143158
10529,Bannu,32.987346,70.602526
10530,Kharond,23.271015,80.012091
10531,Lincoln,40.846244,-96.700429
10532,Yusufiyah,33.07835,44.254721
10533,Abu Ghraib district,33.291969,44.065328
10534,Baghdad,33.303567,44.371771
10535,Baghdad,33.303567,44.371771
10536,Hawijah district,35.324825,43.766922
10537,Quetta,30.20082,66.994352
10538,Mayangose,0.458865,29.538087
10539,Kasinga,-0.3,29.283333
10540,Achin district,34.082213,70.666916
10541,Unknown,16.77532,-3.008265
10542,Kismayo,-0.357847,42.546652
10543,Beledweyne,4.73538,45.202402
10544,Kismayo,-0.357847,42.546652
10545,Kismayo,-0.357847,42.546652
10546,Mogadishu,2.059818,45.326114
10547,Charkh district,33.796944,68.934585
10548,Lashkar Gah,31.600629,64.369652
10549,Memender,33.709208,74.845109
10550,Tbilisi,41.716667,44.783333
10551,Dawlatabad district,36.412544,64.894095
10552,Abali,38.516459,40.545739
10553,Yaripora,33.721193,75.016404
10554,Mahaday,2.973305,45.535602
10555,Bagram,34.933829,69.232786
10556,La Granada,6.956107,-71.872595
10557,Benghazi,32.069287,20.151145
10558,Talisay,14.093031,121.021206
10559,Janale,1.808302,44.695142
10560,Pabna Sadar,24.02206,89.26405
10561,Bangui,4.37474,18.551293
10562,Qatif,26.554784,50.004525
10563,Aleppo,36.201721,37.143521
10564,Dahana-i-Ghuri district,35.919434,68.531557
10565,Kansak,32.530882,62.327872
10566,Qadis district,34.879205,63.339628
10567,Bangui,4.37474,18.551293
10568,Karachi,24.891116,67.143312
10569,Leipzig,51.342239,12.374772
10570,Now Bahar,32.418143,62.027472
10571,Now Bahar,32.418143,62.027472
10572,Now Bahar,32.418143,62.027472
10573,Sopore,34.28889,74.463713
10574,Indianapolis,39.825657,-86.227067
10575,Adana,36.992356,35.331778
10576,Abu Ghraib,33.31065,44.038206
10577,Madain,33.100528,44.584493
10578,Rashidiyah,33.542349,44.365334
10579,Mahmudiyah,33.057992,44.354838
10580,Al-Hajj,35.739262,43.321035
10581,Tikrit,34.621521,43.668375
10582,Zebak district,36.545763,71.340871
10583,Bambara Maounde,15.850099,-2.783998
10584,Balgatar,26.17097,64.039265
10585,Quetta,30.20082,66.994352
10586,Brussels,50.836426,4.367415
10587,Qoryoley,1.789637,44.529977
10588,Bardere,2.349308,42.280336
10589,Kabul,34.516895,69.147014
10590,Shir Bayg,36.066322,65.375887
10591,Farah,32.37001,62.128458
10592,Zaywalayat,34.456111,68.728889
10593,Middlesbrough,54.574227,-1.234956
10594,Kapho,6.559167,101.534167
10595,Darzab district,36.001646,65.362895
10596,Aleppo,36.201721,37.143521
10597,Aleppo,36.201721,37.143521
10598,Sderot,31.5282,34.596381
10599,Ladysmith,-28.559671,29.780789
10600,Imphal,24.797922,93.940517
10601,Jalalabad,34.41712,70.449594
10602,Chaparhar district,34.278115,70.360118
10603,Tarin Kot,32.61797,65.872373
10604,Taizz,13.586484,44.024105
10605,Taizz,13.586484,44.024105
10606,Istanbul,41.106178,28.689863
10607,Atmeh,36.310444,36.689156
10608,Baghdad,33.303567,44.371771
10609,Mushahidah,33.64997,44.261544
10610,Nahrawan,33.37576,44.702866
10611,Qayyarah,35.798129,43.294178
10612,Atshanah,35.421111,44.022778
10613,Quetta,30.20082,66.994352
10614,Ber,16.835608,-2.524205
10615,Tassalit,18.048329,4.447921
10616,Langait,34.376325,74.307421
10617,Mandera,3.938715,41.844706
10618,Mandera,3.938715,41.844706
10619,Qansax Dheere,2.868764,43.0053
10620,Baghlani Jadid district,36.177668,68.748535
10621,Baghlani Jadid district,36.178903,68.745306
10622,Afghan Tepa,36.178182,68.754368
10623,Ar Raboah,17.577538,43.324637
10624,Khorajah,16.529372,43.013416
10625,Marchak,35.810527,63.134633
10626,Wana,32.306099,69.579956
10627,Chahar Shanbeh Tepa,36.310451,68.833876
10628,Dumri,23.810237,85.7652
10629,Bokaro district,23.669296,86.151112
10630,Gwoza,11.083984,13.693092
10631,Alidawari,11.831098,13.150967
10632,Yalinca,37.8651,43.5291
10633,Etapalli,19.598624,80.226577
10634,Aleppo,36.201721,37.143521
10635,Tuichin,24.943714,94.094658
10636,Hayatabad,33.976307,71.437158
10637,Tripoli,32.838048,13.182591
10638,Mutuali,-14.873994,37.006014
10639,Ceel Cadde,3.03626,41.867161
10640,Sebnitz,50.970912,14.273873
10641,Raghistan district,37.625362,70.718107
10642,Bawi,33.105897,44.564685
10643,Baghdad,33.303567,44.371771
10644,Baghdad,33.303567,44.371771
10645,Baghdad,33.303567,44.371771
10646,Qayyarah,35.798129,43.294178
10647,Shirqat,35.499441,43.234894
10648,Khanukah,35.393848,43.259404
10649,Machh,29.855376,67.339927
10650,Machh,29.855376,67.339927
10651,Karachi,24.891116,67.143312
10652,Karachi,24.891116,67.143312
10653,Shopian,33.733053,74.818413
10654,Kisko,23.517408,84.666236
10655,Basharan,31.658451,64.329546
10656,Bolan,31.589826,64.337955
10657,Arish,31.126646,33.800864
10658,Maywand district,31.623036,65.054246
10659,Shalan Bood,1.7046,44.692714
10660,Ulasi,23.027897,88.997501
10661,Matalam,7.083333,124.9
10662,Barakzai,32.109313,66.907004
10663,Khar Joy,32.275968,67.146732
10664,Mogadishu,2.059818,45.326114
10665,Kota Taraf,34.522174,71.454016
10666,Gulistan,30.611411,66.576788
10667,Mbissiri,8.133338,15.064025
10668,Zaqum Khali,33.960312,68.912975
10669,Puli Khumri,35.947551,68.710329
10670,Kabkabiya,13.647671,24.096332
10671,Baghdad,33.303567,44.371771
10672,Baghdad,33.303567,44.371771
10673,Baghdad,33.303567,44.371771
10674,Baghdad,33.303567,44.371771
10675,Tulul al-Baj,35.415854,43.114771
10676,Mahmoudiyah,31.182648,30.525031
10677,Khewitar,31.211297,34.110022
10678,Shah Wali Kot district,32.079444,66.005556
10679,Chaparhar district,34.276094,70.360248
10680,Jalalabad,34.41712,70.449594
10681,Qalat,32.100205,66.901018
10682,Tumlehaal,33.984669,75.020218
10683,Bolan,29.50369,67.565681
10684,Unknown,,
10685,Jungle Bagh,35.804295,69.287754
10686,Anantnag,33.732216,75.157915
10687,Kidal,18.442702,1.411332
10688,Mogadishu,2.059818,45.326114
10689,Bahadur Kalay,33.968178,71.551622
10690,Yei,4.098941,30.673341
10691,Laokkaing,23.69328,98.772316
10692,Maputo,-25.922479,32.639968
10693,Baghlani Jadid district,36.256595,68.740206
10694,Hamayda,31.211758,34.109856
10695,Sakadra,31.211645,34.110425
10696,Tamalous,36.835703,6.645026
10697,Durak,37.408323,44.540277
10698,Yusufiyah,33.07835,44.254721
10699,Baghdad,33.303567,44.371771
10700,Husseiniyah,33.548307,44.415735
10701,Hawad,35.870967,43.296769
10702,Hawijah district,35.324825,43.766922
10703,Al-Bakkarah,35.303992,43.826155
10704,Riyadh,35.272077,43.915044
10705,Taif,21.437273,40.512714
10706,Jerusalem,31.784837,35.224613
10707,Unknown,,
10708,Marib,15.45639,45.324871
10709,Prokhladny,43.75459,44.026374
10710,Dahana-i-Ghuri district,35.923673,68.538973
10711,Mayangose,0.458865,29.538087
10712,Adhaim,34.274032,44.542537
10713,Mosul,36.354146,43.143571
10714,Karemlish,36.302868,43.414702
10715,Ozalp,38.6583,43.9893
10716,Jalalabad,34.41712,70.449594
10717,Shah Wali Kot district,32.074078,66.141526
10718,Jar Khoshk,36.247831,68.77814
10719,Gudermesskiy,43.3486,46.1095
10720,Maungdaw,20.823738,92.370787
10721,Rathedaung,20.484908,92.755582
10722,Buthidaung,20.866667,92.533333
10723,Makindol,16.985272,121.931243
10724,Baro,6.451714,101.10463
10725,Aleppo,36.201721,37.143521
10726,Tripoli,34.438345,35.831539
10727,Mukalla,14.54397,49.124579
10728,Darzab district,36.001646,65.362895
10729,Abeibara,19.107615,1.748384
10730,Sari Pul,36.217656,65.933036
10731,Shah Tut,36.005833,65.550278
10732,Unknown,,
10733,Century,30.963733,-87.267362
10734,Shaykh Uthman,12.86714,44.983957
10735,Baghdad,33.303567,44.371771
10736,Baghdad,33.303567,44.371771
10737,Baghdad,33.303567,44.371771
10738,Mosul,36.354146,43.143571
10739,Mogadishu,2.059818,45.326114
10740,Arish,31.126646,33.800864
10741,Arish,31.126646,33.800864
10742,Kirsh,13.369068,44.490955
10743,Usaylan district,15.154778,45.995721
10744,Lashkar Gah,31.600629,64.369652
10745,Lashkar Gah,31.600629,64.369652
10746,Sempora,34.030787,74.905418
10747,Registan district,30.120278,65.180833
10748,Naik Banda Mamond,34.730041,71.521146
10749,Silvan district,38.141225,41.012807
10750,Kayabasi Mahallesi,36.9465,36.512607
10751,Timbuktu,16.757752,-2.999362
10752,Golchidar,35.666161,46.520821
10753,Kabul,34.516895,69.147014
10754,Unknown,35.54071,35.795267
10755,Boikene,0.542101,29.490468
10756,Mbatoli district,5.589722,7.021111
10757,Magwi district,3.597191,32.059597
10758,Ruteme,-3.664821,29.485407
10759,Jeddah,21.543333,39.172778
10760,Tripoli,32.838048,13.182591
10761,Imphal,24.797922,93.940517
10762,New Visayas,7.700381,126.011434
10763,Tripoli,32.838048,13.182591
10764,Aleppo,36.201721,37.143521
10765,Damascus,33.515242,36.292083
10766,Damascus,33.515242,36.292083
10767,Mhardeh,35.248443,36.571447
10768,Baghdad,33.303567,44.371771
10769,Bismaya,33.203359,44.58669
10770,Jablah,32.869428,44.267043
10771,Baghdad,33.303567,44.371771
10772,Baghdad,33.303567,44.371771
10773,Kabul,34.516895,69.147014
10774,Awaran,26.457339,65.231112
10775,Arish,31.126646,33.800864
10776,Arish,31.126646,33.800864
10777,Panjgur,26.972135,64.114569
10778,Qoryoley,1.789637,44.529977
10779,Ghormach district,35.725556,63.789444
10780,Ghormach district,35.725556,63.789444
10781,Ghormach district,35.725556,63.789444
10782,Ghormach district,35.725556,63.789444
10783,Ghormach district,35.725556,63.789444
10784,Unknown,15.316891,44.474802
10785,Taizz,13.586484,44.024105
10786,Taizz,13.586484,44.024105
10787,Taizz,13.586484,44.024105
10788,Taizz,13.586484,44.024105
10789,Khamis Mushayt,18.314752,42.725163
10790,Baghdad,33.303567,44.371771
10791,Baghdad,33.303567,44.371771
10792,Dicle,38.373308,40.075578
10793,Gagran,33.709208,74.845109
10794,Malmo,55.560315,13.020177
10795,Maidani,34.704444,70.239444
10796,Mihtarlam district,34.674256,70.211068
10797,Bibi Hajira,34.676963,70.21103
10798,Jalalabad,34.41712,70.449594
10799,Athens,37.997492,23.762727
10800,Bokaro district,23.759651,85.69073
10801,Bokaro district,23.784314,85.697847
10802,Bokaro district,23.785886,85.71406
10803,Daraa,32.622334,36.103757
10804,Kwashebe,11.882053,13.304952
10805,Yuksekova,37.571716,44.282299
10806,Mashi,36.52915,37.951031
10807,Lice,38.457284,40.652105
10808,Batangas,13.756465,121.058308
10809,Nimed,18.922928,80.853022
10810,Kabul,34.516895,69.147014
10811,Dawlat Yar district,34.557369,65.766258
10812,Charsada district,35.116916,65.128409
10813,Morchay,32.479167,65.498056
10814,Unknown,,
10815,Maungdaw district,20.816667,92.366667
10816,Dahak,32.372519,62.123992
10817,Gusau,12.17,6.663889
10818,Chah Anjeer,31.680203,64.312213
10819,Nederland,39.959893,-105.509733
10820,Jere district,11.898889,13.291389
10821,Mahmudiyah,33.057992,44.354838
10822,Baghdad,33.303567,44.371771
10823,Baghdad,33.303567,44.371771
10824,Madain,33.100528,44.584493
10825,Mosul,36.354146,43.143571
10826,Tikrit,34.621521,43.668375
10827,Unknown,34.533753,43.483738
10828,Balkh district,36.75506,66.897537
10829,Ban Yon,6.661541,101.412722
10830,Ceel Cali,4.193211,44.994214
10831,Tarin Kot,32.61797,65.872373
10832,Bad Pas,34.613056,69.898333
10833,Athens,37.997492,23.762727
10834,Kralagund,34.355309,74.342304
10835,Intangom,14.95008,-0.36206
10836,Tikrit district,34.923411,43.811052
10837,Tikrit,34.621521,43.668375
10838,Unknown,37.414914,42.492975
10839,Hakkari district,37.574561,43.752448
10840,Jilib,0.495342,42.777894
10841,Ceel Cali,4.193211,44.994214
10842,Lice,38.453188,40.652057
10843,Maungdaw district,20.816667,92.366667
10844,Maungdaw district,20.816667,92.366667
10845,Unknown,,
10846,Kaga Bandoro,6.997776,19.18097
10847,Unknown,,
10848,Unknown,16.889167,42.561111
10849,Aleppo,36.201721,37.143521
10850,Al-Khums,32.646987,14.260969
10851,Rasha,35.270833,36.293419
10852,Duma,33.571576,36.400439
10853,Muxungue,-20.576907,33.835862
10854,Baghdad,33.303567,44.371771
10855,Baghdad,33.303567,44.371771
10856,Baghdad,33.303567,44.371771
10857,Saba al-Bor,33.460821,44.157432
10858,Al-Murrah,35.358935,44.145917
10859,Riyadh,35.272077,43.915044
10860,Sibi district,29.539562,67.875917
10861,Sibi district,29.539562,67.875917
10862,Bab As Salameh,36.630637,37.085353
10863,Aleppo,36.201721,37.143521
10864,Ayvalik,37.481646,43.116171
10865,Jayapura,-2.533,140.717
10866,Ipekyolu district,38.696321,43.366072
10867,Unknown,43.393247,43.56285
10868,Arish,31.126646,33.800864
10869,Ceel Baraf,3.206583,45.759302
10870,Mahaday,2.973305,45.535602
10871,Shinkay district,31.972643,67.375665
10872,Kottampatty,10.222561,78.374231
10873,Manila,14.599352,120.984774
10874,Ormoc,11.016887,124.600612
10875,Baidoa,3.115641,43.646581
10876,Mogadishu,2.085781,45.402717
10877,Ceel Baraf,3.206583,45.759302
10878,N'Goma Coura,13.43166,-6.248215
10879,Karachi,24.891116,67.143312
10880,Belfast,54.607711,-5.95621
10881,Ughelli,5.5,5.983333
10882,Kaura district,9.632177,8.503456
10883,Unknown,26.846708,80.946159
10884,Kulachi,31.932721,70.460877
10885,Unknown,33.882002,65.97963
10886,Unknown,33.882002,65.97963
10887,Farah,32.37001,62.128458
10888,Indianapolis,39.826113,-86.227124
10889,Unknown,31.050078,33.408322
10890,Zakura,34.161699,74.831705
10891,Baghdad,33.303567,44.371771
10892,Nahrawan,33.37576,44.702866
10893,Yusufiyah,33.07835,44.254721
10894,Tripoli,32.838048,13.182591
10895,Baghdad,33.303567,44.371771
10896,Baghdad,33.303567,44.371771
10897,Mahmudiyah district,33.054977,44.352032
10898,Kirkuk,35.452112,44.375464
10899,Quetta,30.20082,66.994352
10900,Kharlachi,33.827778,69.964722
10901,Abalak,15.464294,6.2854
10902,Qoryoley,1.789637,44.529977
10903,Mazidagai,37.477368,40.486736
10904,Yavuzlar,38.2066,44.2712
10905,Tekeli,37.239988,44.659705
10906,Kulp district,38.525852,41.142233
10907,Unknown,37.771791,38.270646
10908,Unknown,38.652313,42.420203
10909,Calticak,36.799721,30.578428
10910,Calticak,36.799721,30.578428
10911,Marib,15.45639,45.324871
10912,Mogadishu,2.059818,45.326114
10913,Zuqdan,30.608472,33.617577
10914,Kabul,34.516895,69.147014
10915,Jazan,16.893194,42.575261
10916,Ughelli,5.5,5.983333
10917,Ido,7.845833,5.183056
10918,Godogodo,9.4325,8.353611
10919,Malakal,9.529987,31.655479
10920,Stockholm,59.25,18.05
10921,Unknown,11.648864,24.904221
10922,Aleppo,36.201721,37.143521
10923,Damascus,33.515242,36.292083
10924,Nierteti North,11.648864,24.904221
10925,Muxungue,-20.576907,33.835862
10926,Baghdad,33.303567,44.371771
10927,Al-Khasfah,34.179709,42.25237
10928,Mutaybijah,34.093739,44.218171
10929,Mand,26.115632,62.037644
10930,Sirte,31.193647,16.553884
10931,Hawr Rajab,33.19392,44.408578
10932,Kunduz,36.705777,68.877063
10933,Burhakaba,2.798167,44.078561
10934,Bulu Sheikh,1.788087,44.529002
10935,Kampono,34.171831,70.621679
10936,Guwahati,26.149794,91.763933
10937,Tootigund,34.399616,74.281748
10938,Reasnor,41.578663,-93.022688
10939,Sukma district,18.391019,81.654506
10940,Baghdad,33.303567,44.371771
10941,Kangkong,6.700403,124.551895
10942,Maungdaw district,20.816667,92.366667
10943,Unknown,,
10944,Sumisip district,6.482905,122.015549
10945,Ngakobo,5.324283,20.712378
10946,Har Adar,31.824501,35.12966
10947,Karachi,24.891116,67.143312
10948,Madagali,10.889167,13.628056
10949,Godogodo,9.4325,8.353611
10950,Stockholm,59.25,18.05
10951,Dih Yak district,33.468565,68.763192
10952,Atta,5.61318,7.128819
10953,Sirte,31.193647,16.553884
10954,Sanaa,15.325444,44.211895
10955,Alsasua,42.897185,-2.168966
10956,Unknown,48.533188,39.094863
10957,Baghdad,33.303567,44.371771
10958,Kuban,34.744444,44.967778
10959,Baghdad,33.303567,44.371771
10960,Sheikh Zuweid,31.212225,34.117064
10961,Gora,31.082872,34.146268
10962,Abu Tawilah,31.211786,34.151037
10963,Sheikh Zuweid,31.212225,34.117064
10964,Sheikh Zuweid,31.212225,34.117064
10965,Mosul,36.354146,43.143571
10966,Tikrit,34.621521,43.668375
10967,Hawijah district,35.324825,43.766922
10968,Sinsil,34.021821,44.933508
10969,Ghormach district,35.725556,63.789444
10970,Mazari Sharif,36.70993,67.115696
10971,Alingar,34.678601,71.255811
10972,Yenikopru,37.719912,44.049962
10973,Barmal,32.775414,69.529255
10974,Sirnoo,33.877513,74.887261
10975,Hillsborough,36.060668,-79.101578
10976,Dashti Qala district,37.15411,69.433907
10977,Ercis,39.03643,43.350422
10978,Dawezai,34.571351,71.351201
10979,Belfast,54.607711,-5.95621
10980,Midsayap district,7.189181,124.532497
10981,Mareerey,2.135089,45.056832
10982,Bazaartand,23.646438,84.977652
10983,Mosul,36.354146,43.143571
10984,Rukban,33.313874,38.70215
10985,Arsal,34.184603,36.424013
10986,Hamburg,53.607916,10.019734
10987,Buur Dhuxunle,4.05339,43.243996
10988,Dengsupari,19.909034,83.164466
10989,Rasala,32.106111,66.906944
10990,Kallali,11.509748,12.978912
10991,Ballymena,54.865087,-6.272468
10992,Chelakkad,11.683872,75.682638
10993,Poosari Mukku,11.684502,75.682626
10994,Chinar,32.246539,66.014587
10995,Band Taimor,31.557064,64.877087
10996,Tripoli,32.838048,13.182591
10997,Chikun district,10.26622,7.113044
10998,Ghormach district,35.725556,63.789444
10999,Dekoa,6.320564,19.081688
11000,Taizz,13.586484,44.024105
11001,Karachi,24.891116,67.143312
11002,Yusufiyah,33.07835,44.254721
11003,Shirqat,35.499441,43.234894
11004,Maymana district,35.91784,64.775515
11005,Maymana district,35.91784,64.775515
11006,Boghra,30.964167,66.628056
11007,Koutoukale,13.693611,1.743333
11008,Mandera,3.938715,41.844706
11009,Qoryoley,1.789637,44.529977
11010,Imphal,24.797922,93.940517
11011,As Saburah,33.514722,36.124722
11012,Dalvash,33.584554,75.222627
11013,Madupayas,17.933332,120.466667
11014,Damagre,25.527515,90.58782
11015,Sokhumi,43.001525,41.023415
11016,Mihtarlam,34.674867,70.213444
11017,Chora district,32.847222,66.05
11018,Hawan Kibu,9.540833,8.646389
11019,Gashagar,13.370526,12.795171
11020,Srinagar,34.083739,74.789903
11021,Marawi,8.001172,124.284462
11022,Aleppo,36.201721,37.143521
11023,Aleppo,36.201721,37.143521
11024,Mindouli district,-4.26825,14.358825
11025,Tripoli,32.838048,13.182591
11026,Karachi,24.891116,67.143312
11027,Bir Lahfan,31.006923,33.871746
11028,Sheikh Zuweid,31.212225,34.117064
11029,Liyah,29.16784,46.600029
11030,Mosul,36.354146,43.143571
11031,Nasr,35.827227,43.389652
11032,Afgoye,2.14383,45.118061
11033,Afgoye,2.14383,45.118061
11034,Laskarpur,23.241717,89.042411
11035,Alizai,33.532872,70.351838
11036,Karachi,24.891116,67.143312
11037,Derbisaka,5.778379,24.853543
11038,Kabul,34.516895,69.147014
11039,Kirkuk,35.452112,44.375464
